post_id,status,title,url,old_categories,old_tags,old_category_actions,suggested_new_primary_category,suggested_new_subcategory,suggested_new_category_path,action,notes,manual_review_reasons
14621,publish,Stripe and Paradigm's Speculated Blockchain 'Tempo' Lacks Official Confirmation,https://tokentopnews.com/stripe-paradigm-tempo-blockchain-speculation/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7867,publish,Stripe Explores Stablecoin Integration with Global Banks,https://tokentopnews.com/stripe-stablecoin-bank-partnerships/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
24925,publish,Stripe-Backed Tempo Launches Blockchain Testnet,https://tokentopnews.com/stripe-tempo-testnet-launch-partners/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6803,publish,"Strive Acquires 75,000 BTC from Mt. Gox Estate",https://tokentopnews.com/strive-mt-gox-75k-bitcoin-acquisition/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
14605,publish,SUI Deletes Erroneous Robinhood Listing Post,https://tokentopnews.com/sui-robinhood-listing-accident/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7011,publish,Sui Foundation Supports Cetus in Investigating $223M Hack,https://tokentopnews.com/sui-foundation-supports-cetus-hack-investigation/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
5498,publish,SUI Token Surpasses $3.6 As Market Consolidates,https://tokentopnews.com/sui-token-price-gain-market-consolidation/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
10937,publish,Supreme Court Allows IRS to Access Coinbase User Data,https://tokentopnews.com/supreme-court-irs-coinbase-user-data/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
16862,publish,Swiss Train Stations Offer Cash Purchases of Bitcoin,https://tokentopnews.com/swiss-train-stations-bitcoin-purchases/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
16926,publish,"SwissBorg Hack: $41M SOL Compromised, Reimbursement Planned",https://tokentopnews.com/swissborg-solana-hack-reimbursement-treasury/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
24338,publish,São Paulo Launches Blockchain Microloans for Farmers,https://tokentopnews.com/sao-paulo-blockchain-microloans-farmers/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
12714,publish,"TAG Price Shows Volatility, Market Cap Data Unclear",https://tokentopnews.com/tag-price-volatility-market-cap-unclear/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
28191,publish,Telegram adds shareable chat folders as multi-join arrives,https://tokentopnews.com/telegram-adds-shareable-chat-folders-as-multi-join-arrives/,Cryptocurrency News,Argo Blockchain,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
25687,publish,Telegram Enables Joining Multiple Channels in One Click,https://tokentopnews.com/telegram-join-multiple-channels-feature/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
27001,publish,Telegram Enables Multiple Channel Joins With Chat Folders,https://tokentopnews.com/telegram-chat-folders-multiple-channel-join/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13098,publish,Telegram Encrypted Wallet Debuts for 87 Million US Users,https://tokentopnews.com/telegram-encrypted-wallet-us-launch/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
11191,publish,Telegram Introduces Feature for Joining Multiple Channels,https://tokentopnews.com/telegram-multi-channel-join-feature-2/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
14738,publish,Telegram Introduces Multi-Channel Join Feature,https://tokentopnews.com/telegram-multi-channel-join-feature-crypto/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13714,publish,Telegram Username @crypto Receives $25 Million Offer,https://tokentopnews.com/telegram-crypto-username-25-million-offer/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
12883,publish,Telegram's New Multi-Channel Feature Boosts Community Engagement,https://tokentopnews.com/telegram-multi-channel-community-engagement/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
26401,publish,Tether Allegedly Invests $50M in Crypto Lender Ledn,https://tokentopnews.com/tether-investment-ledn-crypto-lender/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
25758,publish,Tether and Circle Freeze Millions in Stablecoins,https://tokentopnews.com/tether-circle-stablecoin-freeze-report/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
9883,publish,"Tether CEO Launches Decentralized Password Solution, PearPass",https://tokentopnews.com/tether-launches-pearpass-password-solution/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
27404,publish,Tether Helps Freeze $544M in Illegal Crypto Assets,https://tokentopnews.com/tether-turkish-authorities-freeze-crypto-assets/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
8684,publish,Tether Mints $1 Billion USDT on Tron Network,https://tokentopnews.com/tether-mints-1-billion-usdt-tron/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
25159,publish,Tether Submits Bid to Acquire Juventus FC,https://tokentopnews.com/tether-bid-acquire-juventus-football-club/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
24834,publish,Texas Bank Monet Transforms Into Crypto-Focused Infrastructure Bank,https://tokentopnews.com/monet-bank-crypto-focus-texas-approval/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
9978,publish,Thai SEC Proposes New Exchange Utility Token Rules,https://tokentopnews.com/thai-sec-utility-token-rules-consultation/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
1580,publish,The EU wants to restrict certain crypto payments,https://tokentopnews.com/the-eu-wants-to-restrict-certain-crypto-payments/,Cryptocurrency News,blockchain | Crypto Exchanges | EU,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
8640,publish,The U.S. DOJ Files $7.74M Forfeiture in Crypto Case,https://tokentopnews.com/doj-seizes-north-korean-crypto-assets/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
11163,publish,"Thesis Acquires Lolli, Expands Bitcoin Rewards Strategy",https://tokentopnews.com/thesis-acquires-lolli-bitcoin-rewards/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
1588,publish,This Swiss company could save the crypto industry,https://tokentopnews.com/this-swiss-company-could-save-the-crypto-industry/,Cryptocurrency News,Crypto Exchanges | Crypto industry,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
15803,publish,Thomson Heiress Loses $80M in Crypto on Psychic Advice,https://tokentopnews.com/taylor-thomson-crypto-loss-psychic-advice/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13665,publish,Three New Tokens See Summer 2025 ROI Surge,https://tokentopnews.com/summer-2025-top-tokens-roi/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
8435,publish,Tigran Gambaryan Resigns from Binance After Nigerian Detention,https://tokentopnews.com/tigran-gambaryan-resigns-binance-detained/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
9271,publish,Toncoin Elevates Telegram's $26M Sticker Marketplace,https://tokentopnews.com/toncoin-telegram-26m-nft-stickers/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
25746,publish,Top 10 Token Sales in 2025 Revealed by Funds Raised,https://tokentopnews.com/top-10-token-sales-2025-funds-raised/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7727,publish,Top Cryptocurrencies on Upbit: Latest Trading Volume Insights,https://tokentopnews.com/upbit-cryptocurrency-24-hour-trading-volume/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6856,publish,Tourist's Crypto Stolen in Fake Uber Incident,https://tokentopnews.com/fake-uber-crypto-theft-london-tourist/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
19296,publish,Trader Faces $470K Loss Amid BNBHolder Transactions,https://tokentopnews.com/trader-bnbholder-loss-market-risk/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
2953,publish,Treasury Secretary Bessent Advocates for Blockchain Deregulation,https://tokentopnews.com/treasury-bessent-blockchain-deregulation-plan/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6738,publish,TRON Overtakes Ethereum in USDT Circulation by $1.9B,https://tokentopnews.com/tron-beats-ethereum-usdt-supply/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
10306,publish,Trump Accuses Iran and Israel of Ceasefire Breaches,https://tokentopnews.com/trump-accuses-iran-israel-ceasefire-violations/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
10182,publish,Trump Advocates 'Make Iran Great Again' Regime Change,https://tokentopnews.com/trump-iran-regime-change-miga/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6021,publish,Trump Advocates for U.S. Control of Gaza Strip,https://tokentopnews.com/trump-gaza-strip-ownership-proposal/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
18279,publish,Trump Advocates Possible U.S. Government Shutdown Amid Policy Disputes,https://tokentopnews.com/trump-government-shutdown-crypto-impact/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
21146,publish,Trump Announces 10% Tariffs on Canadian Exports,https://tokentopnews.com/trump-canadian-tariffs-10-percent/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
18208,publish,Trump Announces Major Cryptocurrency and Tariff Actions,https://tokentopnews.com/trump-crypto-tariff-announcement-impact/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
15088,publish,Trump Announces Major Progress in U.S.-Russia Relations,https://tokentopnews.com/trump-progress-us-russia-crypto-sanctions/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
8510,publish,Trump Announces U.S.-China Tariff Truce Boosts Crypto Market,https://tokentopnews.com/trump-us-china-tariff-trade/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7212,publish,"Trump Approves U.S.–Nippon Steel Partnership, Reversing Stance",https://tokentopnews.com/trump-approves-us-nippon-partnership/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
3087,publish,Trump Cancels Talk Plans with Xi Amid U.S.-China Tariffs,https://tokentopnews.com/trump-xi-no-talk-tariffs/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13284,publish,Trump Clarifies No Intent to Strike Down Musk Ventures,https://tokentopnews.com/trump-denies-subsidy-cuts-musk/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
3305,publish,Trump Confirms Imminent U.S.-EU Trade Agreement,https://tokentopnews.com/trump-us-eu-trade-agreement/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
9835,publish,Trump Considers U.S. Military Action Against Iran,https://tokentopnews.com/trump-us-military-iran-decision/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13878,publish,Trump Fires Labor Bureau Head Over Payroll Data Dispute,https://tokentopnews.com/trump-bureau-chief-firing-payroll-controversy/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7892,publish,Trump Holds Off on Renewing 145% Tariffs on China,https://tokentopnews.com/trump-china-tariffs-crypto-impact/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
11157,publish,Trump Introduces Economic Revival Bill Excluding Crypto Provisions,https://tokentopnews.com/trump-economic-bill-no-crypto-impact/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6166,publish,Trump Launches Cryptocurrency Amid Investment Concerns,https://tokentopnews.com/trump-launches-crypto-amid-concerns/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
11708,publish,Trump Postpones Tariffs Amid Global Trade Crisis,https://tokentopnews.com/trump-delays-tariffs-global-trade-crisis/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6730,publish,Trump Proposes Large-Scale Trade with Russia Post-War,https://tokentopnews.com/trump-large-scale-trade-russia/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13830,publish,"Trump Raises Tariffs on Canada, Citing Drug Crisis",https://tokentopnews.com/trump-increases-canada-tariffs-drug-crisis/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
2674,publish,Trump Reaffirms Crypto-Friendly Policies Amid Investor Concerns,https://tokentopnews.com/trump-crypto-policies-investor-impact/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
9412,publish,Trump Rejects Israeli Assassination Plan of Iran's Supreme Leader,https://tokentopnews.com/trump-rejects-israel-iran-assassination-plan/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6491,publish,Trump Reportedly Open to China Trade Visit,https://tokentopnews.com/trump-china-trade-possibility/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
5884,publish,Trump Reports Progress in Trade Talks with China,https://tokentopnews.com/trump-china-trade-talks-crypto-impact/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7461,publish,Trump Secures Trade Deals with China and UK,https://tokentopnews.com/trump-china-uk-trade-agreements/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
21381,publish,Trump Social Partners with Crypto.com for Prediction Market,https://tokentopnews.com/trump-social-crypto-com-prediction-market/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
26903,publish,Trump Sues JPMorgan for $5 Billion Over Debanking,https://tokentopnews.com/trump-lawsuit-jpmorgan-debanking-claim/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
10753,publish,Trump Team Transfers 1.5 Million TRUMP to Binance,https://tokentopnews.com/trump-team-transfer-tokens-binance/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
14105,publish,Trump to Sign Executive Order Against Crypto Debanking,https://tokentopnews.com/trump-sign-order-crypto-debanking/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
10755,publish,TRUMP Token Liquidity Withdrawal Raises Community Concerns,https://tokentopnews.com/trump-token-liquidity-withdrawal-concerns/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
8946,publish,Trump's $5M Immigration 'Gold Card' Program Launches,https://tokentopnews.com/trumps-5m-immigration-gold-card-launch/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
4880,publish,Trump's AI-Generated Pope Image Sparks Controversy,https://tokentopnews.com/trump-ai-pope-image-controversy/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
2919,publish,Trump's Tariff Pause Adds $1.5 Trillion to Market,https://tokentopnews.com/trump-tariff-pause-market-boost/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
2985,publish,Trump's Tariff Pause Sparks $5.5 Trillion Market Surge,https://tokentopnews.com/trump-tariff-pause-boosts-stock-market/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
2702,publish,Trump's Tariff Policies Impact Global Trade and Crypto Markets,https://tokentopnews.com/trump-tariffs-crypto-markets-impact/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
26839,publish,Trump's Tariff Threat May Affect Bitcoin Volatility,https://tokentopnews.com/trump-tariff-threat-bitcoin-volatility/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
4232,publish,"TRUMP, HIFI, LAYER Lead Upbit Trading Volumes",https://tokentopnews.com/trump-hifi-layer-upbit-trading-spike/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
9196,publish,Trump-Netanyahu Diplomatic Talks Focus on Israel Security,https://tokentopnews.com/trump-netanyahu-diplomatic-talks-focus/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
29327,publish,Trump: 'Bitcoin Is Very Powerful' as Crypto Payments Gain Ground,https://tokentopnews.com/trump-bitcoin-very-powerful-crypto-payments/,Bitcoin,,Convert asset category to tag,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
2011,publish,Trust in Binance is falling?,https://tokentopnews.com/trust-in-binance-is-falling/,Cryptocurrency News,Binance,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
635,publish,Turkish Central Bank (CBRT) Announces Partnership with Technology Firms to Develop CBDC,https://tokentopnews.com/turkish-central-bank-cbrt-announces-partnership-with-technology-firms-to-develop-cbdc/,Cryptocurrency News,CBDC | CBRT | Turkey,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
566,publish,Twitter Inc Reportedly Developing Bitcoin Tipping Service for Sending Money to Favorite Accounts,https://tokentopnews.com/twitter-inc-reportedly-developing-bitcoin-tipping-service-for-sending-money-to-favorite-accounts/,Crypto Topics,Bitcoin (BTC) | Cryptocurrencies | cryptocurrency | Jack Dorsey | PayPal | Twitter Inc | Venmo,Delete old category,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
26948,publish,U.K. FCA Nears Crypto Regulation with Final Consultation,https://tokentopnews.com/uk-fca-crypto-regulation-consultation/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7800,publish,U.S. GDP Decline and Rising Jobless Claims Signal Crypto Market Volatility,https://tokentopnews.com/us-gdp-decline-q1-2025-crypto-volatility/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
3019,publish,U.S. Increases Tariffs on China to 145%,https://tokentopnews.com/us-china-tariffs-impact-145-percent/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13292,publish,"U.S. Initial Jobless Claims Decrease to 217,000",https://tokentopnews.com/us-jobless-claims-fall-217000/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
3972,publish,U.S. Pursues Sectoral Trade Agreements to Counter Chinese Dominance,https://tokentopnews.com/us-sectoral-trade-agreements-china/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
11802,publish,U.S. Sanctions North Korean IT Workers in Crypto Theft,https://tokentopnews.com/us-sanctions-north-korean-it-workers/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
21017,publish,U.S. Senators Challenge Trump Pardon of Binance CEO,https://tokentopnews.com/senators-challenge-trump-cz-pardon/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
4723,publish,U.S. Severs Huione Group From Financial System,https://tokentopnews.com/us-restricts-cambodia-huione-group/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
18759,publish,U.S. Shutdown Sparks Crypto Market Volatility and Delays,https://tokentopnews.com/us-shutdown-crypto-market-volatility-delays/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
13870,publish,U.S. Tariff Hike: Implications for Cryptocurrency Markets,https://tokentopnews.com/us-tariff-hike-crypto-impact-2025/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
5221,publish,U.S. Treasury Sanctions Burmese Group for Crypto Scams,https://tokentopnews.com/us-treasury-sanctions-burmese-crypto-scams/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6051,publish,U.S.-China Ease Trade Tariffs in 90-Day Agreement,https://tokentopnews.com/us-china-trade-tariff-suspension/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
7923,publish,U.S.-China Economic Communication Continues Amid Trade Tensions,https://tokentopnews.com/us-china-economic-talks-trade-tensions/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
8604,publish,"Uber CEO Calls Bitcoin a Proven Commodity, Eyes Stablecoins",https://tokentopnews.com/uber-ceo-bitcoin-stablecoin-transactions/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
5309,publish,UK and India Conclude Free Trade Agreement,https://tokentopnews.com/uk-india-free-trade-agreement/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
24026,publish,UK Drug Money Laundering via Crypto: NCA Reveals Network,https://tokentopnews.com/uk-drug-money-laundering-crypto-network/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
26829,publish,UK Faces Recession Risks Amid Trump's Tariffs,https://tokentopnews.com/uk-recession-risk-trumps-tariffs/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6530,publish,UK Mandates Comprehensive Crypto Transaction Reporting by 2026,https://tokentopnews.com/uk-crypto-transaction-reporting-2026-mandate/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
4428,publish,UK Treasury Publishes Crypto Asset Regulatory Bill,https://tokentopnews.com/uk-treasury-crypto-asset-bill-regulation/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
1729,publish,UK: To the crypto center – thanks to crypto finance minister?,https://tokentopnews.com/uk-to-the-crypto-center-thanks-to-crypto-finance-minister/,Cryptocurrency News,Cryptocurrencies | UK,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
14706,publish,Ukraine Rejects Russian Territorial Demands Amid Ceasefire Talks,https://tokentopnews.com/ukraine-rejects-russias-demands-ceasefire/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
6561,publish,Ukrainian Court Transfers $13.5M Cryptocurrency to State Agency,https://tokentopnews.com/ukrainian-court-cryptocurrency-transfer-state/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
17986,publish,"Unconfirmed Launch of HEMI, 0G Contracts on Huobi HTX",https://tokentopnews.com/huobi-htx-hemi-0g-unconfirmed/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
25816,publish,Uniswap Governance Approves Massive Token Burn Proposal,https://tokentopnews.com/uniswap-token-burn-proposal-uni-market/,Cryptocurrency News,,Reclassify,macro,regulation,macro/regulation,Reclassify,Regulation or legal-policy signal,high-risk-target:macro/regulation
